Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Abu Dhabi,O3,2019-05-12 11:00 AM,2019,05,12,11,-999.0,-999,N/A,18.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-12 12:00 PM,2019,05,12,12,-999.0,-999,N/A,20.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-12 01:00 PM,2019,05,12,13,-999.0,-999,N/A,24.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-12 02:00 PM,2019,05,12,14,-999.0,-999,N/A,25.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-12 03:00 PM,2019,05,12,15,-999.0,-999,N/A,25.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-12 04:00 PM,2019,05,12,16,-999.0,-999,N/A,25.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-12 05:00 PM,2019,05,12,17,-999.0,-999,N/A,29.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-12 06:00 PM,2019,05,12,18,-999.0,-999,N/A,29.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-12 07:00 PM,2019,05,12,19,-999.0,-999,N/A,28.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-12 08:00 PM,2019,05,12,20,-999.0,-999,N/A,28.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-12 09:00 PM,2019,05,12,21,-999.0,-999,N/A,24.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-12 10:00 PM,2019,05,12,22,-999.0,-999,N/A,23.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-12 11:00 PM,2019,05,12,23,-999.0,-999,N/A,20.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-13 12:00 AM,2019,05,13,00,-999.0,-999,N/A,13.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-13 01:00 AM,2019,05,13,01,-999.0,-999,N/A,16.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-13 02:00 AM,2019,05,13,02,-999.0,-999,N/A,19.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-13 03:00 AM,2019,05,13,03,-999.0,-999,N/A,18.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-13 04:00 AM,2019,05,13,04,-999.0,-999,N/A,20.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-13 05:00 AM,2019,05,13,05,-999.0,-999,N/A,20.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-13 06:00 AM,2019,05,13,06,-999.0,-999,N/A,19.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-13 07:00 AM,2019,05,13,07,-999.0,-999,N/A,17.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-13 08:00 AM,2019,05,13,08,-999.0,-999,N/A,18.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-13 09:00 AM,2019,05,13,09,-999.0,-999,N/A,19.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-13 10:00 AM,2019,05,13,10,-999.0,-999,N/A,21.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-13 11:00 AM,2019,05,13,11,-999.0,-999,N/A,26.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-13 12:00 PM,2019,05,13,12,-999.0,-999,N/A,27.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-13 01:00 PM,2019,05,13,13,-999.0,-999,N/A,29.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-13 02:00 PM,2019,05,13,14,-999.0,-999,N/A,28.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-13 03:00 PM,2019,05,13,15,-999.0,-999,N/A,32.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-13 04:00 PM,2019,05,13,16,-999.0,-999,N/A,35.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-13 05:00 PM,2019,05,13,17,-999.0,-999,N/A,38.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-13 06:00 PM,2019,05,13,18,-999.0,-999,N/A,41.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-13 07:00 PM,2019,05,13,19,-999.0,-999,N/A,42.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-13 08:00 PM,2019,05,13,20,-999.0,-999,N/A,42.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-13 09:00 PM,2019,05,13,21,-999.0,-999,N/A,39.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-13 10:00 PM,2019,05,13,22,-999.0,-999,N/A,36.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-13 11:00 PM,2019,05,13,23,-999.0,-999,N/A,30.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-14 12:00 AM,2019,05,14,00,-999.0,-999,N/A,33.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-14 01:00 AM,2019,05,14,01,-999.0,-999,N/A,29.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-14 02:00 AM,2019,05,14,02,-999.0,-999,N/A,25.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-14 03:00 AM,2019,05,14,03,-999.0,-999,N/A,25.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-14 04:00 AM,2019,05,14,04,-999.0,-999,N/A,25.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-14 05:00 AM,2019,05,14,05,-999.0,-999,N/A,22.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-14 06:00 AM,2019,05,14,06,-999.0,-999,N/A,20.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-14 07:00 AM,2019,05,14,07,-999.0,-999,N/A,15.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-14 08:00 AM,2019,05,14,08,-999.0,-999,N/A,15.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-14 09:00 AM,2019,05,14,09,-999.0,-999,N/A,19.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-14 10:00 AM,2019,05,14,10,-999.0,-999,N/A,19.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-14 11:00 AM,2019,05,14,11,-999.0,-999,N/A,22.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-14 12:00 PM,2019,05,14,12,-999.0,-999,N/A,22.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-14 01:00 PM,2019,05,14,13,-999.0,-999,N/A,25.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-14 02:00 PM,2019,05,14,14,-999.0,-999,N/A,27.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-14 03:00 PM,2019,05,14,15,-999.0,-999,N/A,29.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-14 04:00 PM,2019,05,14,16,-999.0,-999,N/A,29.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-14 05:00 PM,2019,05,14,17,-999.0,-999,N/A,32.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-14 06:00 PM,2019,05,14,18,-999.0,-999,N/A,34.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-14 07:00 PM,2019,05,14,19,-999.0,-999,N/A,34.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-14 08:00 PM,2019,05,14,20,-999.0,-999,N/A,34.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-14 09:00 PM,2019,05,14,21,-999.0,-999,N/A,28.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-14 10:00 PM,2019,05,14,22,-999.0,-999,N/A,29.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-14 11:00 PM,2019,05,14,23,-999.0,-999,N/A,31.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-15 12:00 AM,2019,05,15,00,-999.0,-999,N/A,27.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-15 01:00 AM,2019,05,15,01,-999.0,-999,N/A,17.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-15 02:00 AM,2019,05,15,02,-999.0,-999,N/A,16.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-15 03:00 AM,2019,05,15,03,-999.0,-999,N/A,16.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-15 04:00 AM,2019,05,15,04,-999.0,-999,N/A,20.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-15 05:00 AM,2019,05,15,05,-999.0,-999,N/A,21.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-15 06:00 AM,2019,05,15,06,-999.0,-999,N/A,14.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-15 07:00 AM,2019,05,15,07,-999.0,-999,N/A,13.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-15 08:00 AM,2019,05,15,08,-999.0,-999,N/A,13.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-15 09:00 AM,2019,05,15,09,-999.0,-999,N/A,15.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-15 10:00 AM,2019,05,15,10,-999.0,-999,N/A,17.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-15 11:00 AM,2019,05,15,11,-999.0,-999,N/A,19.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-15 12:00 PM,2019,05,15,12,-999.0,-999,N/A,22.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-15 01:00 PM,2019,05,15,13,-999.0,-999,N/A,22.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-15 02:00 PM,2019,05,15,14,-999.0,-999,N/A,21.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-15 03:00 PM,2019,05,15,15,-999.0,-999,N/A,22.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-15 04:00 PM,2019,05,15,16,-999.0,-999,N/A,25.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-15 05:00 PM,2019,05,15,17,-999.0,-999,N/A,29.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-15 06:00 PM,2019,05,15,18,-999.0,-999,N/A,29.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-15 07:00 PM,2019,05,15,19,-999.0,-999,N/A,26.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-15 08:00 PM,2019,05,15,20,-999.0,-999,N/A,23.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-15 09:00 PM,2019,05,15,21,-999.0,-999,N/A,20.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-15 10:00 PM,2019,05,15,22,-999.0,-999,N/A,15.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-15 11:00 PM,2019,05,15,23,-999.0,-999,N/A,14.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-16 12:00 AM,2019,05,16,00,-999.0,-999,N/A,12.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-16 01:00 AM,2019,05,16,01,-999.0,-999,N/A,9.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-16 02:00 AM,2019,05,16,02,-999.0,-999,N/A,18.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-16 03:00 AM,2019,05,16,03,-999.0,-999,N/A,20.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-16 04:00 AM,2019,05,16,04,-999.0,-999,N/A,18.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-16 05:00 AM,2019,05,16,05,-999.0,-999,N/A,15.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-16 06:00 AM,2019,05,16,06,-999.0,-999,N/A,5.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-16 07:00 AM,2019,05,16,07,-999.0,-999,N/A,3.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-16 08:00 AM,2019,05,16,08,-999.0,-999,N/A,3.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-16 09:00 AM,2019,05,16,09,-999.0,-999,N/A,5.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-16 10:00 AM,2019,05,16,10,-999.0,-999,N/A,8.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-16 11:00 AM,2019,05,16,11,-999.0,-999,N/A,16.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-16 12:00 PM,2019,05,16,12,-999.0,-999,N/A,24.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-16 01:00 PM,2019,05,16,13,-999.0,-999,N/A,21.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-16 02:00 PM,2019,05,16,14,-999.0,-999,N/A,31.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-16 03:00 PM,2019,05,16,15,-999.0,-999,N/A,38.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-16 04:00 PM,2019,05,16,16,-999.0,-999,N/A,41.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-16 05:00 PM,2019,05,16,17,-999.0,-999,N/A,39.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-16 06:00 PM,2019,05,16,18,-999.0,-999,N/A,37.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-16 07:00 PM,2019,05,16,19,-999.0,-999,N/A,35.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-16 08:00 PM,2019,05,16,20,-999.0,-999,N/A,38.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-16 09:00 PM,2019,05,16,21,-999.0,-999,N/A,36.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-16 10:00 PM,2019,05,16,22,-999.0,-999,N/A,34.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-16 11:00 PM,2019,05,16,23,-999.0,-999,N/A,32.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-17 12:00 AM,2019,05,17,00,-999.0,-999,N/A,26.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-17 01:00 AM,2019,05,17,01,-999.0,-999,N/A,24.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-17 02:00 AM,2019,05,17,02,-999.0,-999,N/A,24.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-17 03:00 AM,2019,05,17,03,-999.0,-999,N/A,24.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-17 04:00 AM,2019,05,17,04,-999.0,-999,N/A,18.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-17 05:00 AM,2019,05,17,05,-999.0,-999,N/A,14.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-17 06:00 AM,2019,05,17,06,-999.0,-999,N/A,9.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-17 07:00 AM,2019,05,17,07,-999.0,-999,N/A,6.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-17 08:00 AM,2019,05,17,08,-999.0,-999,N/A,7.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-17 09:00 AM,2019,05,17,09,-999.0,-999,N/A,13.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-17 10:00 AM,2019,05,17,10,-999.0,-999,N/A,16.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-17 11:00 AM,2019,05,17,11,-999.0,-999,N/A,22.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-17 12:00 PM,2019,05,17,12,-999.0,-999,N/A,26.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-17 01:00 PM,2019,05,17,13,-999.0,-999,N/A,31.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-17 02:00 PM,2019,05,17,14,-999.0,-999,N/A,30.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-17 03:00 PM,2019,05,17,15,-999.0,-999,N/A,35.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-17 04:00 PM,2019,05,17,16,-999.0,-999,N/A,32.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-17 05:00 PM,2019,05,17,17,-999.0,-999,N/A,32.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-17 06:00 PM,2019,05,17,18,-999.0,-999,N/A,32.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-17 07:00 PM,2019,05,17,19,-999.0,-999,N/A,31.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-17 08:00 PM,2019,05,17,20,-999.0,-999,N/A,27.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-17 09:00 PM,2019,05,17,21,-999.0,-999,N/A,23.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-17 10:00 PM,2019,05,17,22,-999.0,-999,N/A,22.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-17 11:00 PM,2019,05,17,23,-999.0,-999,N/A,16.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-18 12:00 AM,2019,05,18,00,-999.0,-999,N/A,16.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-18 01:00 AM,2019,05,18,01,-999.0,-999,N/A,15.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-18 02:00 AM,2019,05,18,02,-999.0,-999,N/A,14.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-18 03:00 AM,2019,05,18,03,-999.0,-999,N/A,7.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-18 04:00 AM,2019,05,18,04,-999.0,-999,N/A,8.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-18 05:00 AM,2019,05,18,05,-999.0,-999,N/A,8.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-18 06:00 AM,2019,05,18,06,-999.0,-999,N/A,6.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-18 07:00 AM,2019,05,18,07,-999.0,-999,N/A,3.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-18 08:00 AM,2019,05,18,08,-999.0,-999,N/A,3.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-18 09:00 AM,2019,05,18,09,-999.0,-999,N/A,2.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-18 10:00 AM,2019,05,18,10,-999.0,-999,N/A,4.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-18 11:00 AM,2019,05,18,11,-999.0,-999,N/A,10.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-18 12:00 PM,2019,05,18,12,-999.0,-999,N/A,16.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-18 01:00 PM,2019,05,18,13,-999.0,-999,N/A,19.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-18 02:00 PM,2019,05,18,14,-999.0,-999,N/A,20.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-18 03:00 PM,2019,05,18,15,-999.0,-999,N/A,24.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-18 04:00 PM,2019,05,18,16,-999.0,-999,N/A,29.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-18 05:00 PM,2019,05,18,17,-999.0,-999,N/A,31.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-18 06:00 PM,2019,05,18,18,-999.0,-999,N/A,28.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-18 07:00 PM,2019,05,18,19,-999.0,-999,N/A,27.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-18 08:00 PM,2019,05,18,20,-999.0,-999,N/A,25.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-18 09:00 PM,2019,05,18,21,-999.0,-999,N/A,26.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-18 10:00 PM,2019,05,18,22,-999.0,-999,N/A,20.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-18 11:00 PM,2019,05,18,23,-999.0,-999,N/A,19.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-19 12:00 AM,2019,05,19,00,-999.0,-999,N/A,14.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-19 01:00 AM,2019,05,19,01,-999.0,-999,N/A,14.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-19 02:00 AM,2019,05,19,02,-999.0,-999,N/A,11.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-19 03:00 AM,2019,05,19,03,-999.0,-999,N/A,11.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-19 04:00 AM,2019,05,19,04,-999.0,-999,N/A,9.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-19 05:00 AM,2019,05,19,05,-999.0,-999,N/A,15.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-19 06:00 AM,2019,05,19,06,-999.0,-999,N/A,13.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-19 07:00 AM,2019,05,19,07,-999.0,-999,N/A,10.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-19 08:00 AM,2019,05,19,08,-999.0,-999,N/A,8.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-19 09:00 AM,2019,05,19,09,-999.0,-999,N/A,8.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-19 10:00 AM,2019,05,19,10,-999.0,-999,N/A,7.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-19 11:00 AM,2019,05,19,11,-999.0,-999,N/A,7.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-19 12:00 PM,2019,05,19,12,-999.0,-999,N/A,7.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-19 01:00 PM,2019,05,19,13,-999.0,-999,N/A,10.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-19 02:00 PM,2019,05,19,14,-999.0,-999,N/A,11.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-19 03:00 PM,2019,05,19,15,-999.0,-999,N/A,11.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-19 04:00 PM,2019,05,19,16,-999.0,-999,N/A,14.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-19 05:00 PM,2019,05,19,17,-999.0,-999,N/A,14.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-19 06:00 PM,2019,05,19,18,-999.0,-999,N/A,14.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-19 07:00 PM,2019,05,19,19,-999.0,-999,N/A,12.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-19 08:00 PM,2019,05,19,20,-999.0,-999,N/A,13.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-19 09:00 PM,2019,05,19,21,-999.0,-999,N/A,10.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-19 10:00 PM,2019,05,19,22,-999.0,-999,N/A,9.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-19 11:00 PM,2019,05,19,23,-999.0,-999,N/A,7.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-20 12:00 AM,2019,05,20,00,-999.0,-999,N/A,8.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-20 01:00 AM,2019,05,20,01,-999.0,-999,N/A,13.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-20 02:00 AM,2019,05,20,02,-999.0,-999,N/A,13.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-20 03:00 AM,2019,05,20,03,-999.0,-999,N/A,13.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-20 04:00 AM,2019,05,20,04,-999.0,-999,N/A,12.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-20 05:00 AM,2019,05,20,05,-999.0,-999,N/A,11.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-20 06:00 AM,2019,05,20,06,-999.0,-999,N/A,9.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-20 07:00 AM,2019,05,20,07,-999.0,-999,N/A,8.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-20 08:00 AM,2019,05,20,08,-999.0,-999,N/A,8.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-20 09:00 AM,2019,05,20,09,-999.0,-999,N/A,8.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-20 10:00 AM,2019,05,20,10,-999.0,-999,N/A,9.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-20 11:00 AM,2019,05,20,11,-999.0,-999,N/A,10.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-20 12:00 PM,2019,05,20,12,-999.0,-999,N/A,10.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-20 01:00 PM,2019,05,20,13,-999.0,-999,N/A,10.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-20 02:00 PM,2019,05,20,14,-999.0,-999,N/A,11.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-20 03:00 PM,2019,05,20,15,-999.0,-999,N/A,13.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-20 04:00 PM,2019,05,20,16,-999.0,-999,N/A,16.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-20 05:00 PM,2019,05,20,17,-999.0,-999,N/A,18.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-20 06:00 PM,2019,05,20,18,-999.0,-999,N/A,22.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-20 07:00 PM,2019,05,20,19,-999.0,-999,N/A,18.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-20 08:00 PM,2019,05,20,20,-999.0,-999,N/A,14.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-20 09:00 PM,2019,05,20,21,-999.0,-999,N/A,12.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-20 10:00 PM,2019,05,20,22,-999.0,-999,N/A,10.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-20 11:00 PM,2019,05,20,23,-999.0,-999,N/A,10.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-21 12:00 AM,2019,05,21,00,-999.0,-999,N/A,11.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-21 01:00 AM,2019,05,21,01,-999.0,-999,N/A,7.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-21 02:00 AM,2019,05,21,02,-999.0,-999,N/A,8.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-21 03:00 AM,2019,05,21,03,-999.0,-999,N/A,10.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-21 04:00 AM,2019,05,21,04,-999.0,-999,N/A,9.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-21 05:00 AM,2019,05,21,05,-999.0,-999,N/A,10.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-21 06:00 AM,2019,05,21,06,-999.0,-999,N/A,7.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-21 07:00 AM,2019,05,21,07,-999.0,-999,N/A,7.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2019-05-21 08:00 AM,2019,05,21,08,-999.0,-999,N/A,9.0,PPB,1 Hr,Valid
